run_name,epoch,global_step,train_loss,learning_rate,dev_accuracy
MNLI_GNLI_PROXY_3way,1,25,0.26741244111210105,7.575757575757576e-05,
MNLI_GNLI_PROXY_3way,1,50,0.2138418462406844,0.00015151515151515152,
MNLI_GNLI_PROXY_3way,1,75,0.18002908881714877,0.00022727272727272727,
MNLI_GNLI_PROXY_3way,1,100,0.17518801050580804,0.00030303030303030303,
MNLI_GNLI_PROXY_3way,1,125,0.16651610878924838,0.0003787878787878788,
MNLI_GNLI_PROXY_3way,1,150,0.15953118873973532,0.00045454545454545455,
MNLI_GNLI_PROXY_3way,1,175,0.16169129125141937,0.0004980776624375241,
MNLI_GNLI_PROXY_3way,1,200,0.1641146471130196,0.0004932718185313342,
MNLI_GNLI_PROXY_3way,1,225,0.16241568173437068,0.0004884659746251441,
MNLI_GNLI_PROXY_3way,1,250,0.16480803205189296,0.0004836601307189543,
MNLI_GNLI_PROXY_3way,1,275,0.16284688147779725,0.0004788542868127643,
MNLI_GNLI_PROXY_3way,1,300,0.1631700812613902,0.0004740484429065744,
MNLI_GNLI_PROXY_3way,1,325,0.16431336815665978,0.0004692425990003845,
MNLI_GNLI_PROXY_3way,1,350,0.16286359037646825,0.0004644367550941945,
MNLI_GNLI_PROXY_3way,1,375,0.1642670585695499,0.0004596309111880046,
MNLI_GNLI_PROXY_3way,1,400,0.1629855629625672,0.00045482506728181473,
MNLI_GNLI_PROXY_3way,1,425,0.16201357449740444,0.00045001922337562476,
MNLI_GNLI_PROXY_3way,1,450,0.16164433514411536,0.00044521337946943485,
MNLI_GNLI_PROXY_3way,1,475,0.16125219212939937,0.00044040753556324493,
MNLI_GNLI_PROXY_3way,1,500,0.15988464902242414,0.000435601691657055,
MNLI_GNLI_PROXY_3way,1,525,0.1596986937453039,0.00043079584775086504,
MNLI_GNLI_PROXY_3way,1,550,0.15934791038598634,0.0004259900038446751,
MNLI_GNLI_PROXY_3way,1,575,0.1589758444315521,0.0004211841599384852,
MNLI_GNLI_PROXY_3way,1,600,0.15959217591339742,0.00041637831603229524,
MNLI_GNLI_PROXY_3way,1,625,0.16017271783493925,0.0004115724721261054,
MNLI_GNLI_PROXY_3way,1,650,0.15953042034160508,0.00040676662821991546,
MNLI_GNLI_PROXY_3way,1,675,0.15984673271626149,0.0004019607843137255,
MNLI_GNLI_PROXY_3way,1,700,0.16060405629817978,0.0003971549404075356,
MNLI_GNLI_PROXY_3way,1,725,0.16013435285034638,0.00039234909650134566,
MNLI_GNLI_PROXY_3way,1,750,0.15950487349504935,0.00038754325259515574,
MNLI_GNLI_PROXY_3way,1,775,0.15919892184495,0.00038273740868896577,
MNLI_GNLI_PROXY_3way,1,800,0.15907198042349135,0.00037793156478277586,
MNLI_GNLI_PROXY_3way,1,825,0.15902946733889456,0.00037312572087658594,
MNLI_GNLI_PROXY_3way,1,850,0.15894565260132368,0.00036831987697039597,
MNLI_GNLI_PROXY_3way,1,875,0.15874846857963296,0.0003635140330642061,
MNLI_GNLI_PROXY_3way,1,900,0.1584243672811984,0.0003587081891580162,
MNLI_GNLI_PROXY_3way,1,925,0.15766309771960527,0.0003539023452518262,
MNLI_GNLI_PROXY_3way,1,950,0.15753231056551542,0.0003490965013456363,
MNLI_GNLI_PROXY_3way,1,975,0.1573186495133604,0.0003442906574394464,
MNLI_GNLI_PROXY_3way,1,1000,0.15735925355899963,0.0003394848135332564,
MNLI_GNLI_PROXY_3way,1,1025,0.15699709566609604,0.0003346789696270665,
MNLI_GNLI_PROXY_3way,1,1050,0.1564036691814406,0.0003298731257208766,
MNLI_GNLI_PROXY_3way,1,1075,0.1561705419990142,0.00032506728181468667,
MNLI_GNLI_PROXY_3way,1,1100,0.1555024873065585,0.0003202614379084967,
MNLI_GNLI_PROXY_3way,1,1125,0.15531671226431112,0.00031545559400230684,
MNLI_GNLI_PROXY_3way,1,1150,0.15468441205755643,0.0003106497500961169,
MNLI_GNLI_PROXY_3way,1,1175,0.15437797021587996,0.00030584390618992695,
MNLI_GNLI_PROXY_3way,1,1200,0.15480833100791339,0.00030103806228373703,
MNLI_GNLI_PROXY_3way,1,1225,0.15453726831971185,0.0002962322183775471,
MNLI_GNLI_PROXY_3way,1,1250,0.15455366048916186,0.00029142637447135715,
MNLI_GNLI_PROXY_3way,1,1275,0.15427545577119614,0.00028662053056516723,
MNLI_GNLI_PROXY_3way,1,1300,0.15379330080611767,0.0002818146866589773,
MNLI_GNLI_PROXY_3way,1,1325,0.15321745617713567,0.0002770088427527874,
MNLI_GNLI_PROXY_3way,1,1350,0.1531232290631198,0.0002722029988465975,
MNLI_GNLI_PROXY_3way,1,1375,0.15278248346081555,0.00026739715494040756,
MNLI_GNLI_PROXY_3way,1,1382,0.1527399898360287,0.0002660515186466744,1.0
MNLI_GNLI_PROXY_3way,2,1400,0.11204617689104958,0.00026259131103421765,
MNLI_GNLI_PROXY_3way,2,1425,0.11707461281370934,0.0002577854671280277,
MNLI_GNLI_PROXY_3way,2,1450,0.11442827643411553,0.00025297962322183776,
MNLI_GNLI_PROXY_3way,2,1475,0.11072300358596636,0.00024817377931564785,
MNLI_GNLI_PROXY_3way,2,1500,0.10844108470962317,0.0002433679354094579,
MNLI_GNLI_PROXY_3way,2,1525,0.1073860139064503,0.00023856209150326799,
MNLI_GNLI_PROXY_3way,2,1550,0.10504746676089585,0.00023375624759707807,
MNLI_GNLI_PROXY_3way,2,1575,0.10345364231281348,0.00022895040369088813,
MNLI_GNLI_PROXY_3way,2,1600,0.10445859139089399,0.00022414455978469818,
MNLI_GNLI_PROXY_3way,2,1625,0.10419081393075681,0.00021933871587850827,
MNLI_GNLI_PROXY_3way,2,1650,0.10474482822846835,0.00021453287197231835,
MNLI_GNLI_PROXY_3way,2,1675,0.10646183046299379,0.00020972702806612843,
MNLI_GNLI_PROXY_3way,2,1700,0.10538346526707286,0.0002049211841599385,
MNLI_GNLI_PROXY_3way,2,1725,0.10461266830377945,0.00020011534025374855,
MNLI_GNLI_PROXY_3way,2,1750,0.10428297131344676,0.00019530949634755863,
MNLI_GNLI_PROXY_3way,2,1775,0.10338670259834104,0.00019050365244136872,
MNLI_GNLI_PROXY_3way,2,1800,0.10385834049262946,0.0001856978085351788,
MNLI_GNLI_PROXY_3way,2,1825,0.10404794337795091,0.00018089196462898886,
MNLI_GNLI_PROXY_3way,2,1850,0.1048931340012538,0.0001760861207227989,
MNLI_GNLI_PROXY_3way,2,1875,0.10372689477900862,0.000171280276816609,
MNLI_GNLI_PROXY_3way,2,1900,0.10369212892303485,0.00016647443291041908,
MNLI_GNLI_PROXY_3way,2,1925,0.10273226406167116,0.00016166858900422914,
MNLI_GNLI_PROXY_3way,2,1950,0.10226874051674724,0.00015686274509803922,
MNLI_GNLI_PROXY_3way,2,1975,0.10185765792469588,0.00015205690119184928,
MNLI_GNLI_PROXY_3way,2,2000,0.10130260911883866,0.00014725105728565936,
