run_name,epoch,global_step,train_loss,learning_rate,dev_accuracy
MNLI_ANLI_WANLI_3way,1,25,0.45010798554867504,6.41025641025641e-05,
MNLI_ANLI_WANLI_3way,1,50,0.3860503896139562,0.0001282051282051282,
MNLI_ANLI_WANLI_3way,1,75,0.36063910021136203,0.00019230769230769233,
MNLI_ANLI_WANLI_3way,1,100,0.3512179287429899,0.0002564102564102564,
MNLI_ANLI_WANLI_3way,1,125,0.3417800685688853,0.00032051282051282057,
MNLI_ANLI_WANLI_3way,1,150,0.3388877738329272,0.00038461538461538467,
MNLI_ANLI_WANLI_3way,1,175,0.3381139720071639,0.0004487179487179487,
MNLI_ANLI_WANLI_3way,1,200,0.33739936544094234,0.0004991816693944354,
MNLI_ANLI_WANLI_3way,1,225,0.33744481287482714,0.0004950900163666121,
MNLI_ANLI_WANLI_3way,1,250,0.3376188250221312,0.0004909983633387889,
MNLI_ANLI_WANLI_3way,1,275,0.33685945303263987,0.0004869067103109656,
MNLI_ANLI_WANLI_3way,1,300,0.33719598536379636,0.0004828150572831424,
MNLI_ANLI_WANLI_3way,1,325,0.33676686907330383,0.0004787234042553192,
MNLI_ANLI_WANLI_3way,1,350,0.33361053753378134,0.0004746317512274959,
MNLI_ANLI_WANLI_3way,1,375,0.3338656049842636,0.0004705400981996727,
MNLI_ANLI_WANLI_3way,1,400,0.3350919138803147,0.0004664484451718494,
MNLI_ANLI_WANLI_3way,1,425,0.3358886393356849,0.0004623567921440262,
MNLI_ANLI_WANLI_3way,1,450,0.33454716741831764,0.00045826513911620295,
MNLI_ANLI_WANLI_3way,1,475,0.33386833665206245,0.0004541734860883797,
MNLI_ANLI_WANLI_3way,1,500,0.3343560678269714,0.0004500818330605565,
MNLI_ANLI_WANLI_3way,1,525,0.3339681326083484,0.00044599018003273325,
MNLI_ANLI_WANLI_3way,1,550,0.33371012929657645,0.00044189852700491,
MNLI_ANLI_WANLI_3way,1,575,0.33364772708033735,0.0004378068739770867,
MNLI_ANLI_WANLI_3way,1,600,0.33294664293061943,0.00043371522094926354,
MNLI_ANLI_WANLI_3way,1,625,0.3325797277644277,0.00042962356792144025,
MNLI_ANLI_WANLI_3way,1,650,0.3322855621504669,0.000425531914893617,
MNLI_ANLI_WANLI_3way,1,675,0.33052291764567293,0.00042144026186579384,
MNLI_ANLI_WANLI_3way,1,700,0.33034209353982336,0.00041734860883797055,
MNLI_ANLI_WANLI_3way,1,725,0.3293623893232695,0.0004132569558101473,
MNLI_ANLI_WANLI_3way,1,750,0.3283290268269678,0.0004091653027823241,
MNLI_ANLI_WANLI_3way,1,775,0.32918757120567943,0.00040507364975450084,
MNLI_ANLI_WANLI_3way,1,800,0.3287928887072485,0.00040098199672667755,
MNLI_ANLI_WANLI_3way,1,825,0.32810946746870423,0.0003968903436988544,
MNLI_ANLI_WANLI_3way,1,850,0.3281137451452806,0.0003927986906710311,
MNLI_ANLI_WANLI_3way,1,875,0.32712179400133234,0.00038870703764320785,
MNLI_ANLI_WANLI_3way,1,900,0.32652326637775536,0.00038461538461538467,
MNLI_ANLI_WANLI_3way,1,925,0.3263180325975692,0.0003805237315875614,
MNLI_ANLI_WANLI_3way,1,950,0.325511037263235,0.00037643207855973815,
MNLI_ANLI_WANLI_3way,1,975,0.32466423207846207,0.0003723404255319149,
MNLI_ANLI_WANLI_3way,1,1000,0.32426933938544245,0.0003682487725040917,
MNLI_ANLI_WANLI_3way,1,1025,0.3235182704313136,0.0003641571194762684,
MNLI_ANLI_WANLI_3way,1,1050,0.3228626074774989,0.00036006546644844515,
MNLI_ANLI_WANLI_3way,1,1075,0.322331190964337,0.00035597381342062197,
MNLI_ANLI_WANLI_3way,1,1100,0.32164646755565296,0.0003518821603927987,
MNLI_ANLI_WANLI_3way,1,1125,0.3212534529268742,0.00034779050736497545,
MNLI_ANLI_WANLI_3way,1,1150,0.32037031653215703,0.0003436988543371522,
MNLI_ANLI_WANLI_3way,1,1175,0.3199587087024083,0.000339607201309329,
MNLI_ANLI_WANLI_3way,1,1200,0.3195986627329451,0.0003355155482815057,
MNLI_ANLI_WANLI_3way,1,1225,0.31900972954852846,0.0003314238952536825,
MNLI_ANLI_WANLI_3way,1,1250,0.3185325791500509,0.0003273322422258593,
MNLI_ANLI_WANLI_3way,1,1275,0.3184981025090697,0.000323240589198036,
MNLI_ANLI_WANLI_3way,1,1300,0.3181811576300802,0.0003191489361702128,
MNLI_ANLI_WANLI_3way,1,1325,0.318171788935532,0.0003150572831423895,
MNLI_ANLI_WANLI_3way,1,1350,0.3176343414580656,0.0003109656301145663,
MNLI_ANLI_WANLI_3way,1,1375,0.316868168505078,0.00030687397708674305,
MNLI_ANLI_WANLI_3way,1,1400,0.3165544802762036,0.0003027823240589198,
MNLI_ANLI_WANLI_3way,1,1425,0.31643164192963585,0.0002986906710310966,
MNLI_ANLI_WANLI_3way,1,1450,0.31590959793599,0.00029459901800327334,
MNLI_ANLI_WANLI_3way,1,1475,0.3154193661425073,0.0002905073649754501,
MNLI_ANLI_WANLI_3way,1,1500,0.3152070738027493,0.0002864157119476268,
MNLI_ANLI_WANLI_3way,1,1525,0.3146715627207619,0.00028232405891980364,
MNLI_ANLI_WANLI_3way,1,1550,0.3143723572637405,0.00027823240589198035,
MNLI_ANLI_WANLI_3way,1,1575,0.31364970668292946,0.0002741407528641571,
MNLI_ANLI_WANLI_3way,1,1600,0.3132745149030234,0.00027004909983633393,
MNLI_ANLI_WANLI_3way,1,1625,0.31281418113095255,0.00026595744680851064,
MNLI_ANLI_WANLI_3way,1,1625,0.31281418113095255,0.00026595744680851064,0.9983333333333333
MNLI_ANLI_WANLI_3way,2,1650,0.25344884231686593,0.0002618657937806874,
MNLI_ANLI_WANLI_3way,2,1675,0.24731803545728326,0.0002577741407528642,
MNLI_ANLI_WANLI_3way,2,1700,0.2538654794295629,0.00025368248772504094,
MNLI_ANLI_WANLI_3way,2,1725,0.249673113450408,0.0002495908346972177,
MNLI_ANLI_WANLI_3way,2,1750,0.24553653421252966,0.00024549918166939447,
MNLI_ANLI_WANLI_3way,2,1775,0.24603375033165018,0.0002414075286415712,
MNLI_ANLI_WANLI_3way,2,1800,0.2453212435171008,0.00023731587561374794,
MNLI_ANLI_WANLI_3way,2,1825,0.2491058029839769,0.0002332242225859247,
MNLI_ANLI_WANLI_3way,2,1850,0.24764222626470858,0.00022913256955810148,
MNLI_ANLI_WANLI_3way,2,1875,0.24663117096200585,0.00022504091653027824,
MNLI_ANLI_WANLI_3way,2,1900,0.24780999217182398,0.000220949263502455,
MNLI_ANLI_WANLI_3way,2,1925,0.24778600812889637,0.00021685761047463177,
MNLI_ANLI_WANLI_3way,2,1950,0.24591867305051823,0.0002127659574468085,
MNLI_ANLI_WANLI_3way,2,1975,0.2468221062820937,0.00020867430441898527,
MNLI_ANLI_WANLI_3way,2,2000,0.24707982382550836,0.00020458265139116204,
MNLI_ANLI_WANLI_3way,2,2025,0.2487469396076631,0.00020049099836333878,
MNLI_ANLI_WANLI_3way,2,2050,0.2491303372459815,0.00019639934533551554,
MNLI_ANLI_WANLI_3way,2,2075,0.24988137841949032,0.00019230769230769233,
MNLI_ANLI_WANLI_3way,2,2100,0.24870254684729795,0.00018821603927986907,
MNLI_ANLI_WANLI_3way,2,2125,0.24805892922077327,0.00018412438625204584,
MNLI_ANLI_WANLI_3way,2,2150,0.24786550452223136,0.00018003273322422258,
MNLI_ANLI_WANLI_3way,2,2175,0.24716710151088508,0.00017594108019639934,
MNLI_ANLI_WANLI_3way,2,2200,0.24523407736388236,0.0001718494271685761,
MNLI_ANLI_WANLI_3way,2,2225,0.24511912439096098,0.00016775777414075284,
MNLI_ANLI_WANLI_3way,2,2250,0.24548849010691046,0.00016366612111292964,
MNLI_ANLI_WANLI_3way,2,2275,0.2448767372414183,0.0001595744680851064,
MNLI_ANLI_WANLI_3way,2,2300,0.2451641410547826,0.00015548281505728314,
MNLI_ANLI_WANLI_3way,2,2325,0.2448440200236759,0.0001513911620294599,
MNLI_ANLI_WANLI_3way,2,2350,0.24525776209951988,0.00014729950900163667,
MNLI_ANLI_WANLI_3way,2,2375,0.24383297056891023,0.0001432078559738134,
MNLI_ANLI_WANLI_3way,2,2400,0.2432475586391745,0.00013911620294599017,
MNLI_ANLI_WANLI_3way,2,2425,0.2426910014398163,0.00013502454991816697,
MNLI_ANLI_WANLI_3way,2,2450,0.24296006228153905,0.0001309328968903437,
MNLI_ANLI_WANLI_3way,2,2475,0.24252704986151966,0.00012684124386252047,
MNLI_ANLI_WANLI_3way,2,2500,0.24206077924317548,0.00012274959083469723,
MNLI_ANLI_WANLI_3way,2,2525,0.24158783575054257,0.00011865793780687397,
MNLI_ANLI_WANLI_3way,2,2550,0.24164447502157577,0.00011456628477905074,
MNLI_ANLI_WANLI_3way,2,2575,0.24158363627612983,0.0001104746317512275,
MNLI_ANLI_WANLI_3way,2,2600,0.24115070895267984,0.00010638297872340425,
MNLI_ANLI_WANLI_3way,2,2625,0.2415297885662876,0.00010229132569558102,
MNLI_ANLI_WANLI_3way,2,2650,0.24180078554217044,9.819967266775777e-05,
MNLI_ANLI_WANLI_3way,2,2675,0.2420039485550175,9.410801963993454e-05,
MNLI_ANLI_WANLI_3way,2,2700,0.24182815780343359,9.001636661211129e-05,
MNLI_ANLI_WANLI_3way,2,2725,0.24171040032355284,8.592471358428805e-05,
MNLI_ANLI_WANLI_3way,2,2750,0.2422471309316655,8.183306055646482e-05,
MNLI_ANLI_WANLI_3way,2,2775,0.24174205950542313,7.774140752864157e-05,
MNLI_ANLI_WANLI_3way,2,2800,0.24177654778822621,7.364975450081834e-05,
MNLI_ANLI_WANLI_3way,2,2825,0.24217953454819507,6.955810147299509e-05,
MNLI_ANLI_WANLI_3way,2,2850,0.24212265560859625,6.546644844517185e-05,
